Film_title,Release_year,Director,Genres,Owner_rating,Average_rating,Runtime,Countries,Original_Language,Spoken_Languages,Watches,List_Appearances,Likes,Cast,Studios,Letterboxd URL
Traffic,2000,Steven Soderbergh,"['Thriller', 'Drama', 'Crime']",5,3.68,147,"['Germany', 'USA']",English,"['English', 'Spanish']",110262,27720,17106,"['Michael Douglas', 'Benicio del Toro', 'Catherine Zeta-Jones', 'Don Cheadle', 'Erika Christensen', 'Jacob Vargas', 'Luis Guzmán', 'Miguel Ferrer', 'Topher Grace', 'Dennis Quaid', 'Steven Bauer', 'Albert Finney', 'James Brolin', 'Tomas Milian', 'Clifton Collins Jr.', 'Enrique Murciano', 'D.W. Moffett', 'Amy Irving', 'Peter Riegert', 'Benjamin Bratt', 'Yul Vazquez', 'Majandra Delfino', 'Alec Roberts', 'James Pickens Jr.', 'Viola Davis', 'Andrew Chavez', 'Michael Saucedo', 'Jose Yenque', 'Emilio Rivera', ""Michael O'Neill"", 'Russell G. Jones', 'Lorene Hetherington', 'Eric Collins', 'Beau Holden', 'Peter Stader', 'James Lew', 'Jeremy Fitzgerald', 'Russell Solberg', 'Don Snell', 'Gary Carlos Cervantes', 'Leticia Bombardier', 'Carl Ciarfalio', 'Steven Lambert', 'Gilbert Rosales', 'Rick Avery', 'Mario Roberts', 'Eileen Weisinger', 'Keii Johnston', 'Mike Watson', 'Kurt D. Lott', 'Lincoln Simonds', 'Steve Tomaski', 'Buck McDancer', 'John Callery', 'Ousaun Elam', 'Brian Avery', 'Corey Spears', 'Rena Sofer', 'Stacey Travis', 'Jennifer Barker', 'Dean Faulkner', 'Daniella Kuhn', 'Brandon Keener', 'Bill Weld', 'George Blumenthal', 'Stephen Dunham', 'Don Nickles', 'Margaret Travolta', 'Harry Reid', 'Jeff Podolsky', 'Jewelle Bickford', 'Barbara Boxer', 'Orrin Hatch', 'Chuck Grassley', 'Dave Hager', 'Tucker Smallwood', 'Marisol Padilla Sánchez', 'Víctor Quintero', 'Toby Holguin', 'Ramiro González', 'Elaine Kagan', 'John Slattery', 'Jimmy Ortega', 'Greg Boniface', 'Thomas Rosales Jr.', 'Rudy M. Camacho', 'Vonte Sweet', 'Ed Breving', 'Jack Conley', 'Eddie Velez', 'Craig N. Chretien', 'John Brown', 'Mike Siegel', 'Joel Torres', 'Stephen J. Rose', 'Kimber Fritz', 'Harsh Nayyar', 'Mary Pat Gleason', 'Vincent M. Ward', 'Jsu Garcia', 'Gregory Estevane', 'Alex Procopio', 'Rita Gomez', 'Kaizaad Kotwal', 'David Jensen', 'Jay Krymis', 'Mike Malone', 'René Pereyra', 'Kymberly Newberry', 'Carroll Schumacher', 'Ben Scott', 'Michael Showers', 'Salma Hayek Pinault', 'Fred Anderson', 'David Bickford', 'Adam Clark', 'Chic Daniel', 'Sonia Debreczeni', 'Alan Easley', 'Choel Evans', 'Rod Fielder', 'Tony Guma', 'Valerie Hanna', 'Dominic Koulianos', 'Zachary Lindsey', 'Meagan Lopez', 'Christie McNew', 'Ambrit Millhouse', 'Ken Miyamoto', 'David Pittinger', 'Christopher Rogers', 'Leo Rogstad', 'Laurent Schwaar', 'Joey Sotello', 'William-Christopher Stephens', 'Clyde Tull', 'Fairly Tull', 'Jim Cody Williams', 'Anthony Hawkins Woods', ""William 'Shorty' Young""]","['USA Films', 'Compulsion Inc.', 'Initial Entertainment Group', 'Splendid Medien AG', 'Bedford Falls Productions']",https://letterboxd.com//film/traffic/
A Beautiful Mind,2001,Ron Howard,"['Drama', 'Romance']",4.5,3.81,135,['USA'],English,['English'],567103,62843,112078,"['Russell Crowe', 'Jennifer Connelly', 'Ed Harris', 'Paul Bettany', 'Christopher Plummer', 'Josh Lucas', 'Adam Goldberg', 'Anthony Rapp', 'Judd Hirsch', 'Jason Gray-Stanford', 'Austin Pendleton', 'Vivien Cardone', 'Jillie Simon', 'Victor Steinbach', 'Tanya Clarke', 'Thomas F. Walsh', 'Jesse Doran', 'Kent Cassella', 'Patrick Blindauer', 'John Blaylock', 'Roy Thinnes', 'Anthony Easton', 'Cheryl Howard', 'Josh Pais', 'David B. Allen', 'Michael Esper', 'Erik Van Wyck', 'Rance Howard', 'Jane Jenkins', 'Darius Stone', 'Valentina Cardinalli', 'Teagle F. Bougere', 'Amy Walz', 'Tracey Toomey', 'Jennifer Weedon', 'Yvonne Thomas', 'Holly Pitrago', 'Isadore Rosenfeld', 'Tom McNutt', 'Alex Toma', 'Bryce Dallas Howard']","['Universal Pictures', 'DreamWorks Pictures', 'Imagine Entertainment', 'Brian Grazer Productions']",https://letterboxd.com//film/a-beautiful-mind/
Gosford Park,2001,Robert Altman,"['Mystery', 'Drama', 'Thriller']",4,3.67,137,"['Italy', 'USA']",English,['English'],81447,21343,15422,"['Maggie Smith', 'Michael Gambon', 'Kristin Scott Thomas', 'Camilla Rutherford', 'Charles Dance', 'Geraldine Somerville', 'Tom Hollander', 'Natasha Wightman', 'Jeremy Northam', 'Bob Balaban', 'James Wilby', 'Claudie Blakley', 'Laurence Fox', 'Trent Ford', 'Ryan Phillippe', 'Stephen Fry', 'Ron Webster', 'Kelly Macdonald', 'Clive Owen', 'Helen Mirren', 'Eileen Atkins', 'Emily Watson', 'Alan Bates', 'Derek Jacobi', 'Richard E. Grant', 'Jeremy Swift', 'Sophie Thompson', 'Meg Wynn Owen', 'Adrian Scarborough', 'Frances Low', 'Joanna Maude', 'Teresa Churcher', 'Sarah Flind', 'Finty Williams', 'Emma Buckley', 'Lucy Cohu', 'Laura Harling', 'Tilly Gerrard', 'Will Beer', 'Leo Bill', 'Gregor Henderson-Begg', 'John Atterbury', 'Frank Thornton', 'Ron Puttock', 'Adrian Preater', 'John Cox', 'Ken Davies', 'Tony Davies', 'Steve Markham', 'Terry Sturmey', 'Julian Such', 'Alan Bland', 'Peter Champion', 'Geoff Double', 'Robin Devereux', 'John Fountain', 'Richard Gamble', 'Brian Rumsey', 'George Sherman', 'Natalie Danks-Smith']","['Sandcastle 5', 'Chicagofilms', 'Medusa Film']",https://letterboxd.com//film/gosford-park/
In the Bedroom,2001,Todd Field,"['Drama', 'Thriller']",5,3.83,130,['USA'],English,"['English', 'Serbo-Croatian']",26823,11413,5964,"['Tom Wilkinson', 'Sissy Spacek', 'Nick Stahl', 'Marisa Tomei', 'William Mapother', 'Karen Allen', 'Celia Weston', 'William Wise', 'Justin Ashforth', 'Kevin Chapman', 'Frank T. Wells', 'W. Clapham Murray', 'Camden Munson', 'Veronica Cartwright']","['Good Machine', 'Standard Film Company', 'GreenStreet Films', 'Miramax']",https://letterboxd.com//film/in-the-bedroom/
The Lord of the Rings: The Fellowship of the Ring,2001,Peter Jackson,"['Fantasy', 'Adventure', 'Action']",3,4.36,179,"['New Zealand', 'USA']",English,['English'],1988118,223485,695719,"['Elijah Wood', 'Ian McKellen', 'Sean Astin', 'Viggo Mortensen', 'Christopher Lee', 'Liv Tyler', 'Sean Bean', 'Ian Holm', 'John Rhys-Davies', 'Orlando Bloom', 'Billy Boyd', 'Dominic Monaghan', 'Hugo Weaving', 'Cate Blanchett', 'Brent McIntyre', 'Sala Baker', 'Alan Howard', 'Andy Serkis', 'Lawrence Makoare', 'Craig Parker', 'Marton Csokas', 'Peter McKenzie', 'Mark Ferguson', 'Harry Sinclair', 'Noel Appleby', 'Megan Edwards', 'Sarah McLeod', 'David Weatherley', 'Ian Mune', 'Michael Elsworth', 'Cameron Rhodes', 'Martyn Sanderson', 'Billy Jackson', 'Katie Jackson', 'Victoria Beynon-Cole', 'Paul Bryson', 'Lance Fabian Kemp', 'Phil Grieve', 'Lee Hartley', 'Jonathan Jordan', 'Semi Kuresa', 'Sam La Hood', 'Jono Manks', 'Ben Price', 'Chris Streeter', 'Clinton Ulyatt', 'Peter Jackson', 'Chris Ryan', 'Bret McKenzie', 'Betty Adams', 'Timothy Bartlett', 'Bob Blackwell', 'David Houma', 'Jo Surgison', 'Liz Merton', 'Zo Hartley', 'Norman Cates', 'Jeff Kingsford-Brown', 'Marta Martí', 'Riley Brophy', 'Phoebe Gittins', 'Taea Hartwell', 'Shane Rangi', 'Jed Brophy', 'Paul Shapcott', 'Alan Lee', 'Larry Rew', 'Gino Acevedo', 'Xander Forterie', 'Richard Maybery', 'Sabine Crossen', 'Gareth Jensen', 'Ben Britton', 'Kester Fordham', 'Jarl Benzon', 'Sam Kelly', 'Matt Appleton', 'Blair Morton', 'Ray Henwood', 'Ralph Johnson', 'Jonathan Harding', 'Jørn Benzon', 'Ben Fransham', 'Tim Kano', 'Sacha Lee', 'Thomas Robins', 'Randall William Cook', 'Rachel Clentworth', 'Lani Jackson', 'Sharon Maxwell', 'David J. Muzzerall', 'Winham Hammond', 'Mana Hira Davis', 'Warren Green', 'Stu Johnson', 'Peter Lyon', 'Peter Daube', 'Samuel E. Shore', 'Rodney Bane', 'Daniel Andrews', 'Siaosi Fonua', 'Ken Stratton', 'Lynden Berrymen', 'Ryan Carey', 'Tack Daniel', 'Shane Dawson', 'Branko Dordevich', 'Greg Lane', 'Tim McLachlan', 'Dean Morganty', 'Greg Morrison', 'Andrew Munro', 'Grant Roa', 'Vincent Roxburgh', 'Mike Stearne', 'Andrew Stehlin', 'Tim Wong']","['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']",https://letterboxd.com//film/the-lord-of-the-rings-the-fellowship-of-the-ring/
Moulin Rouge!,2001,Baz Luhrmann,"['Romance', 'Music', 'Drama']",2,3.73,128,"['Australia', 'USA']",English,"['English', 'French', 'Spanish']",448212,86606,120350,"['Nicole Kidman', 'Ewan McGregor', 'John Leguizamo', 'Jim Broadbent', 'Richard Roxburgh', 'Garry McDonald', 'Jacek Koman', 'Matthew Whittet', 'Kerry Walker', ""Caroline O'Connor"", 'Christine Anu', 'Natalie Mendoza', 'Lara Mulcahy', 'David Wenham', 'Kylie Minogue', 'Ozzy Osbourne', 'Deobia Oparei', 'Linal Haft', 'Keith Robinson', 'Peter Whitford', 'Norman Kaye', 'Arthur Dignam', 'Carole Skinner', 'Jonathan Hardy', 'Plácido Domingo', 'Kiruna Stamell', 'Anthony Young', 'Dee Donavan', 'Johnny Lockwood', 'Don Reid', 'Tara Morice', 'Daniel Scott', 'Veronica Beattie', 'Lisa Callingham', 'Rosetta Cook', 'Fleur Denny', 'Kelly Grauer', 'Jaclyn Hanson', 'Michelle Hopper', 'Fallon King', 'Wendy McMahon', 'Tracie Morley', 'Sue-Ellen Shook', 'Jenny Wilson', 'Luke Alleva', 'Andrew Aroustian', 'Stephen Colyer', 'Steve Grace', 'Mark Hodge', 'Cameron Mitchell', 'Deon Nuku', 'Shaun Parker', 'Troy Phillips', 'Rodney Syaranamual', 'Ashley Wallen', 'Nathan Wright', 'Susan Black', 'Nicole Brooks', 'Danielle Brown', 'Anastacia Flewin', 'Fiona Gage', 'Alex Harrington', 'Camilla Jakimowicz', 'Rochelle Jones', 'Caroline Kaspar', 'Mandy Liddell', 'Melanie Mackay', 'Elise Mann', 'Charmaine Martin', 'Michelle Wriggles', 'Michael Boyd', ""Lorry D'Ercole"", 'Michael Edge', 'Glyn Gray', 'Craig Haines', 'Stephen Holford', 'Jamie Jewell', 'Jason King', 'Ryan Males', 'Harlin Martin', 'Andrew Micallef', 'Jonathan Schmölzer', 'Bradley Spargo', ""Joseph 'Pepe' Ashton"", 'Jordan Ashton', 'Marcos Falagan', 'Mitchel Falagan', 'Chris Mayhew', 'Hamish McCann', 'Adrien Janssen', 'Shaun Holloway', 'Darren Dowlut', 'Dennis Dowlut', 'Pina Conti', 'Nandy McClean', 'Maya McClean', 'Patrick Harding-Irmer', 'Albin Pahernik', 'Aurel Verne', 'Kip Gamblin', 'Wilson Alcorn', 'Kerry Casey', 'Peter Collingwood', 'Cass Cumerford', 'Matthew Dale', 'Brenda De Lacy', 'Eliana Dona', 'Nash Edgerton', 'Coralie Eichholtz', 'Tim Elliott', 'Pat Evans', 'Nicole Fantl', 'Sandi Finlay', 'Waldo Garrido', 'Scott Gregory', 'Kahlia Greksa', 'Karinna Greksa', 'Trent Harlow', 'Troy Harrison', 'Geoffrey Kiem', 'Harold Kissin', 'Ian Lind', 'Tony Lynch', 'Angus Martin', 'Liliya May', 'Paul Maybury', 'Scott Peters', 'Chris Pickard', 'Greg Poppleton', 'Brett Praed', 'Thern Reynolds', 'Greg Robinson', 'David Scotchford', 'Neeraj Singh', 'Sotiri Sotiropoulos', 'David Whitford', 'Matt Wilson']","['20th Century Fox', 'Bazmark']",https://letterboxd.com//film/moulin-rouge-2001/
Chicago,2002,Rob Marshall,"['Comedy', 'Crime', 'Drama']",4.5,3.85,113,"['Germany', 'Canada', 'USA']",English,"['English', 'Hungarian']",333996,67771,84662,"['Renée Zellweger', 'Catherine Zeta-Jones', 'Richard Gere', 'Queen Latifah', 'John C. Reilly', 'Lucy Liu', 'Taye Diggs', 'Colm Feore', 'Christine Baranski', 'Dominic West', 'Mya', 'Deidre Goodwin', 'Denise Faye', 'Ekaterina Chtchelkanova', 'Susan Misner', 'Cliff Saunders', 'Jayne Eastwood', 'Bruce Beaton', 'Roman Podhora', 'Rob Smith', 'Sean Wayne Doyle', 'Steve Behal', 'Robbie Rox', 'Chita Rivera', 'Joey Pizzi', 'Scott Wise', 'Ken Ard', 'Marc Calamia', 'Niki Wray', 'Gregory Mitchell', 'Sebastian La Cause', 'Brendan Wall', 'Cleve Asbury', 'Rick Negron', 'Shaun Amyot', 'Eve Crawford', 'Bill Corsair', 'Bill Britt', 'Gerry Fiorini', 'Elizabeth Law', 'Joseph Scoren', 'Monique Ganderton', 'April Morgan', 'Marty Moreau', 'Conrad Dunn', 'Jonathan Whittaker', 'Rod Campbell', 'Brett Caruso', 'Sean McCann', 'Jeff Clarke', 'Patrick Salvagna', 'Kathryn Zenna', 'Jeff Pustil', 'Roxane Barlow', 'Jocelyn Dowling', 'Melanie A. Gage', 'Michelle Johnston', 'Charley King', 'Mary Ann Lamb', 'Vicky Lambert', 'Tara Nicole Hughes', 'Cynthia Onrubia', 'Karine Plantadit', 'Jennifer Savelli', 'Natalie Willes', 'Karen Andrew', 'Kelsey Chace', 'Catherine Chiarelli', 'Theresa Coombe', 'Lisa Ferguson', 'Melissa Flerangile', 'Michelle Galati', 'Sheri Godfrey', 'Brittany Gray', 'Karen Holness', 'Amber-Kelly Mackereth', 'Jodi McFadden', 'Faye Rauw', 'Rhonda Roberts', 'Leigh Torlage', 'Robyn Wong', 'Ted Banfalvi', 'Harrison Beal', 'Paul Becker', 'Jean-Luc Côté', 'Scott Fowler', 'Edgar Godineaux', 'Bill Hartung', 'Darren Lee', 'Troy P. Liddell', 'Blake McGrath', 'Robert Montano', 'Sean Palmer', 'Desmond Richardson', 'Martin Samuel', 'Jason Sermonia', 'Jeff Siebert', 'Sergio Trujillo', 'Stacy Clark Baisley', 'Megan Fehlberg', 'Rachel Jacobs', 'Rebecca Leonard', 'Erin Michie', 'Danielle Rueda-Watts', 'Dana Calitri', 'Kate Coffman-Lloyd', 'Curtis King Jr.', 'Laura Dean', 'Margaret Dorn', 'Capathia Jenkins', 'Audrey Martells', 'Sara Ramirez', 'Nicki Richards', 'Dennis Collins', 'Darius De Haas', 'Willie Falk', 'Timothy Shew', 'Alfonzo Thornton', 'Eric Troyer']","['Miramax', 'Kalis Productions GmbH & Co. Zweite KG', 'The Producer Circle Co.', 'Zadan / Meron Productions']",https://letterboxd.com//film/chicago/
Gangs of New York,2002,Martin Scorsese,"['History', 'Drama', 'Crime']",4.5,3.68,168,"['Italy', 'USA']",English,"['English', 'Irish', 'Latin', 'Chinese']",434105,71267,87281,"['Leonardo DiCaprio', 'Daniel Day-Lewis', 'Cameron Diaz', 'Jim Broadbent', 'John C. Reilly', 'Henry Thomas', 'Liam Neeson', 'Brendan Gleeson', 'Gary Lewis', 'Stephen Graham', 'Eddie Marsan', 'Alec McCowen', 'David Hemmings', 'Lawrence Gilliard Jr.', 'Cara Seymour', 'Roger Ashton-Griffiths', 'Peter-Hugo Daly', 'Cian McCormack', 'Andrew Gallagher', 'Philip Kirk', 'Rab Affleck', 'Bill Barclay', 'Nick Bartlett', 'Robert Goodman', 'Tim Pigott-Smith', 'Liam Carney', 'Gary McCormack', 'David McBlain', 'Dick Holland', 'Katherine Wallach', 'Carmen Hanlon', ""Ilaria D'Elia"", 'Laurie Ventry', 'Ford Kiernan', 'Alec McMahon', 'Nevan Finegan', 'Dominique Vandenberg', 'Stuart Yung Sai-Kit', 'Basil Chung', 'Finbar Furey', 'Sean Gilder', 'Richard Graham', 'Richard Strange', 'Douglas Plasse', 'R. Bruce Steinheimer', 'David Bamber', 'Barbara Bouchet', 'Michael Byrne', 'Lucy Davenport', ""Maura O'Connell"", 'Alex Howden', 'James Ramsay', 'Iain McColl', 'Louie Brownsell', 'Gennaro Condemi', 'Kieran Hurley', 'John Sessions', 'Michael Billingsley', 'Steven Blake', 'Giovanni Lombardo Radice', 'Alexia Murray', 'Flaminia Fegarotti', 'Bronco McLoughlin', 'Channing C. Holmes', 'Eliane Chappuis', 'Roberta Quaresima', 'Marta Pilato', 'Jian Su', 'Man Cao', 'Kathy Shao-Lin Lee', 'Alexander Deng', 'Peter Berling', 'Patrick Gordon', 'Brendan White', 'Brendan Dempsey', 'Taddeo Harbutt', 'Nazzareno Natale', 'Colin Hill', 'Robert Linge', 'Richard Syms', 'Christian Burgess', 'Gerry Robert Byrne', 'David J. Nicholls', 'Tim Faraday', 'Sean McGinley', 'John Anthony Murphy', ""Terry O'Neill"", 'Vincent Pickering', 'Nick Miles', 'Ian Pirie', 'John McGlynn', 'Larry Kaplan', 'Leo Burmester', 'Justin Brennan', 'Brian Mallon', 'Joseph P. Reidy', 'Joel Strachan', 'Bill Murdoch', 'Angela Pleasence', 'Iain Agnew', 'Michael Hausman', 'Bob Colletti', 'Martin Scorsese', 'Trevor Cooper', 'Massimo Vanni', 'Salvatore Billa', 'Marcello Fonte', 'Vincenzo Tanassi', 'Paolo Lorimer', 'Michele Bevilacqua', 'Franco Venditti', 'Katy Monique Cuomo', 'Pietro Torrisi', 'Corrado Scalia', 'Loretta Rossi Stuart', 'Mauro Cremonini', ""Ottaviano Dell'Acqua"", ""Arnaldo Dell'Acqua"", ""Alberto Dell'Acqua"", 'Franco Daddi', 'Virgilio Ponti', 'Clemente Ukmar']","['Miramax', 'Touchstone Pictures', 'Initial Entertainment Group', 'Alberto Grimaldi Productions']",https://letterboxd.com//film/gangs-of-new-york-2002/
The Hours,2002,Stephen Daldry,['Drama'],4.5,3.82,114,"['UK', 'USA']",English,['English'],118087,29213,26843,"['Julianne Moore', 'Nicole Kidman', 'Meryl Streep', 'Stephen Dillane', 'Miranda Richardson', 'George Loftus', 'Charley Ramm', 'Sophie Wyburd', 'Lyndsey Marshal', 'Linda Bassett', 'Christian Coulson', 'Michael Culkin', 'John C. Reilly', 'Toni Collette', 'Ed Harris', 'Allison Janney', 'Claire Danes', 'Jeff Daniels', 'Jack Rovello', 'Eileen Atkins', 'Margo Martindale', 'Colin Stinton', 'Carmen De Lavallade', 'Daniel Brocklebank']","['Paramount', 'Miramax', 'Scott Rudin Productions', 'Robert Fox Productions']",https://letterboxd.com//film/the-hours/
The Lord of the Rings: The Two Towers,2002,Peter Jackson,"['Fantasy', 'Adventure', 'Action']",3,4.38,179,"['New Zealand', 'USA']",English,['English'],1579623,167328,506710,"['Elijah Wood', 'Sean Astin', 'Andy Serkis', 'Viggo Mortensen', 'Ian McKellen', 'Bernard Hill', 'John Rhys-Davies', 'Orlando Bloom', 'Dominic Monaghan', 'Billy Boyd', 'Christopher Lee', 'Miranda Otto', 'David Wenham', 'Brad Dourif', 'Karl Urban', 'Liv Tyler', 'Cate Blanchett', 'Hugo Weaving', 'Craig Parker', 'Bruce Allpress', 'John Bach', 'Sala Baker', 'Jed Brophy', 'Sam Comery', 'Calum Gittins', 'Phil Grieve', 'Bruce Hopkins', 'Paris Howe Strewe', 'Nathaniel Lees', 'John Leigh', 'Robbie Magasiva', 'Robyn Malcolm', 'Bruce Phillips', 'Robert Pollock', 'Olivia Tennet', 'Raymond Trickitt', 'Stephen Ure', 'Billy Jackson', 'Katie Jackson', 'Sean Bean', 'John Noble', 'Victoria Beynon-Cole', 'Lee Hartley', 'Frazer Anderson', 'Ben Barrington', 'Jarl Benzon', 'Jørn Benzon', 'Owen Black', 'Dorothy Anne Bonner', 'Ben Britton', 'Riley Brophy', 'Alistair Browning', 'Alix Bushnell', 'Sean Button', 'Ryan Carey', 'Rodney Cook', 'Augie Davis', 'Mana Hira Davis', 'Shane Dawson', 'Karlos Drinkwater', 'Aron Eastwood', 'Frank Edwards', 'Clint Elvy', 'Alexia Fairbrother', 'Daniel Falconer', 'Siaosi Fonua', 'Kester Fordham', 'Michael Fowler', 'Ben Fransham', 'Frank Goldingham', 'Winham Hammond', 'Jonathan Harding', 'Lucas Hayward', 'Dan Hennah', 'Jason Hood', 'Lani Jackson', 'Peter Jackson', 'Gareth Jensen', 'Sam Kelly', 'Richard Knowles', 'Sandro Kopp', 'Sam La Hood', 'Don Langridge', 'Michael Lawrence', 'Alan Lee', 'Jono Manks', 'Brent McIntyre', 'Dra McKay', 'Joseph Mika-Hunt', 'Dean Morganty', 'Henry Mortensen', 'Francis Mountjoy', 'Paul Norell', 'Barrie M. Osborne', 'Allan Poppleton', 'Gareth Reeves', 'Miranda Rivers', 'Campbell Rousselle', 'Matthew J. Saville', 'Samuel E. Shore', 'Allan Smith', 'Greg Tozer', 'Piripi Waretini', 'Tim Wong', 'John Wraight', 'Kelley Kerr Young', 'Robert Young']","['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']",https://letterboxd.com//film/the-lord-of-the-rings-the-two-towers/
The Pianist,2002,Roman Polanski,"['Drama', 'War']",5,4.35,150,"['France', 'Germany', 'Poland', 'UK']",English,"['English', 'German', 'Polish', 'Russian']",779254,108580,232165,"['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Maureen Lipman', 'Emilia Fox', 'Ed Stoppard', 'Julia Rayner', 'Jessica Kate Meyer', 'Michal Zebrowski', 'Wanja Mues', 'Richard Ridings', 'Nomi Sharron', 'Anthony Milner', 'Lucy Skeaping', 'Roddy Skeaping', 'Ben Harlan', 'Thomas Lawinky', 'Joachim Paul Assböck', 'Roy Smiles', 'Paul Bradley', 'Daniel Caltagirone', 'Andrzej Blumenfeld', 'Zbigniew Zamachowski', 'Detlev von Wangenheim', 'Popeck', 'Zofia Czerwińska', 'Udo Kroschwald', 'Uwe Rathsam', 'Joanna Brodzik', 'Katarzyna Bargiełowska', 'Maja Ostaszewska', 'John Bennett', 'Cyril Shaps', 'Wojciech Smolarz', 'Lech Mackiewicz', 'Ruth Platt', 'Peter Rappenglück', 'Ronan Vibert', 'Krzysztof Pieczyński', 'Katarzyna Figura', 'Valentine Pelka', 'Andrew Tiernan', 'Tom Strauss', 'Cezary Kosiński', 'Paweł Burczyk', 'Nina Franoszek', 'John Keogh', 'Rafał Mohr', 'Andrzej Pieczyński', 'Morgane Polanski', 'Grzegorz Artman', 'Adam Bauman', 'Andrzej Szenajch', 'Zbigniew Dziduch', 'Marian Dziędziel', 'Jerzy Góralczyk', 'Jarosław Kopaczewski', 'Patrick Lanagan', 'Dorota Liliental', 'Norbert Rakowski', 'Piotr Siejka', 'Tomasz Tyndyk', 'Andrzej Walden', 'Zbigniew Waleryś', 'Maciej Winkler', 'Tadeusz Wojtych', 'Andrzej Zieliński', 'Paweł Małaszyński', 'Axel Prahl', 'Borys Szyc', 'Rafał Dajbor', 'Adrian Hood', 'Ryszard Kluge', 'Maciej Kowalewski', 'Pawel Zdun', 'Jacek Wolszczak', 'Malgorzata Trybalska', 'Dawid Szurmiej', 'Izabella Szolc']","['Canal+ Polska', 'Bac Films', 'Heritage Films', 'Studio Babelsberg', 'Agencja Produkcji Filmowej', 'FFF Bayern', 'Filmboard Berlin-Brandenburg (FBB)', 'R.P. Productions', 'StudioCanal', 'Canal+', 'TVP', 'Runteam', 'FFA']",https://letterboxd.com//film/the-pianist/
The Lord of the Rings: The Return of the King,2003,Peter Jackson,"['Fantasy', 'Adventure', 'Action']",3.5,4.49,201,"['New Zealand', 'USA']",English,['English'],1617658,204166,548651,"['Elijah Wood', 'Sean Astin', 'Ian McKellen', 'Viggo Mortensen', 'Andy Serkis', 'Billy Boyd', 'Dominic Monaghan', 'Miranda Otto', 'David Wenham', 'John Noble', 'Orlando Bloom', 'John Rhys-Davies', 'Bernard Hill', 'Karl Urban', 'Liv Tyler', 'Lawrence Makoare', 'Ian Holm', 'Hugo Weaving', 'Cate Blanchett', 'Sean Bean', 'Marton Csokas', 'Paul Norell', 'Alan Howard', 'Noel Appleby', 'Ali Astin', 'David Aston', 'John Bach', 'Sadwyn Brophy', 'Alistair Browning', 'Richard Edge', 'Jason Fitch', 'Bruce Hopkins', 'Ian Hughes', 'Bret McKenzie', 'Sarah McLeod', 'Maisy McLeod-Riera', 'Bruce Phillips', 'Shane Rangi', 'Todd Rippon', 'Thomas Robins', 'Harry Sinclair', 'Peter Tait', 'Joel Tobeck', 'Stephen Ure', 'Sala Baker', 'Robert Pollock', 'Ross Duncan', 'Pete Smith', 'Jed Brophy', 'Lee Hartley', 'Billy Jackson', 'Katie Jackson', 'Jane Abbott', 'Gino Acevedo', 'Aidan Bell', 'Jarl Benzon', 'Jørn Benzon', 'Emma Deakin', 'Michael Elsworth', 'Clint Elvy', 'Zo Hartley', 'Peter Jackson', 'Sandro Kopp', 'Andrew Lesnie', 'Joseph Mika-Hunt', 'Henry Mortensen', 'Craig Parker', 'Rick Porras', 'Christian Rivers', 'Michael Semanick', 'Howard Shore', 'John Stephenson', 'Richard Taylor', 'Royd Tolkien']","['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']",https://letterboxd.com//film/the-lord-of-the-rings-the-return-of-the-king/
Lost in Translation,2003,Sofia Coppola,"['Drama', 'Romance']",5,3.85,102,"['Japan', 'UK', 'USA']",English,"['English', 'Japanese']",1003912,165399,311450,"['Bill Murray', 'Scarlett Johansson', 'Giovanni Ribisi', 'Anna Faris', 'Akiko Takeshita', 'Kazuyoshi Minamimagoe', 'Kazuko Shibata', 'Take', 'Ryuichiro Baba', 'Akira Yamaguchi', 'Catherine Lambert', 'François du Bois', 'Tim Leffman', 'Gregory Pekar', 'Richard Allen', 'Diamond Yukai', 'Jun Maki', 'Nao Asuka', 'Tetsuro Nakagawa', 'Kanako Nakazato', 'Fumihiro Hayashi', 'Hiroko Kawasaki', 'Daikon', 'Asuka Shimuzu', 'Ikuko Takahashi', 'Koichi Tanaka', 'Hugo Codaro', 'Akiko Monou', 'Akimitsu Naruyama', 'Hiroshi Kawashima', 'Hiromix', 'Nobuhiko Kitamura', 'Nao Kitman', 'Akira', 'Kunichi Nomura', 'Yasuhiko Hattori', 'Shigekazu Aida', 'Kazuo Yamada', 'Akira Motomura', 'Osamu Shigematu', 'Takashi Fujii', 'Kei Takyo', 'Ryo Kondo', 'Yumi Ikeda', 'Yumika Saki', 'Yuji Okabe', 'Dietrich Bollmann', 'Georg O.P. Eschert', 'Mark Willms', 'Lisle Wilkerson', 'Nancy Steiner']","['American Zoetrope', 'Focus Features', 'TFC', 'Elemental Films']",https://letterboxd.com//film/lost-in-translation/
